step,FL_HAA,FR_HAA,HL_HAA,HR_HAA,FL_HFE,FR_HFE,HL_HFE,HR_HFE,FL_KFE,FR_KFE,HL_KFE,HR_KFE,HL_AFE,HR_AFE
0,-0.36472558975219727,-0.35652825236320496,-0.13789936900138855,-0.14398810267448425,0.5185067057609558,0.3849535584449768,-0.020966215059161186,-0.6156383156776428,-0.7219706773757935,-0.7853289842605591,1.165842056274414,1.8079144954681396,-1.6038718223571777,-1.8297477960586548
0,-0.35938844084739685,-0.34205368161201477,-0.1390009969472885,-0.1429520696401596,0.5311346650123596,0.38166773319244385,-0.028362976387143135,-0.5985155701637268,-0.7202644944190979,-0.8083664774894714,1.181056022644043,1.784493327140808,-1.6212395429611206,-1.8111259937286377
0,-0.355135977268219,-0.3313634991645813,-0.1410740464925766,-0.14237025380134583,0.541563093662262,0.3818742334842682,-0.04012420400977135,-0.5754415392875671,-0.7134069800376892,-0.8314149975776672,1.2013791799545288,1.759188175201416,-1.6498812437057495,-1.8003945350646973
0,-0.353450208902359,-0.3223591446876526,-0.14491738379001617,-0.1441943198442459,0.5513010025024414,0.37989696860313416,-0.05462488532066345,-0.5516467690467834,-0.7052627801895142,-0.8394895792007446,1.224583625793457,1.7350538969039917,-1.66405189037323,-1.7929235696792603
0,-0.35453346371650696,-0.321110337972641,-0.15270942449569702,-0.14941275119781494,0.562820553779602,0.3836796283721924,-0.06498324871063232,-0.5323676466941833,-0.7007992267608643,-0.8308451771736145,1.244685173034668,1.7131578922271729,-1.6568078994750977,-1.7811380624771118
0,-0.3553546071052551,-0.32000792026519775,-0.15914149582386017,-0.1544894427061081,0.5774258971214294,0.38958245515823364,-0.06684347987174988,-0.5208941102027893,-0.7021304965019226,-0.8267027735710144,1.2567696571350098,1.6941921710968018,-1.6332405805587769,-1.7573683261871338
0,-0.35509246587753296,-0.31740903854370117,-0.16341710090637207,-0.15752485394477844,0.595637857913971,0.3913009464740753,-0.06471414864063263,-0.5162842869758606,-0.7121595740318298,-0.8166409134864807,1.2629252672195435,1.6748744249343872,-1.6141173839569092,-1.7195920944213867
0,-0.3544395864009857,-0.31539660692214966,-0.16680775582790375,-0.15971294045448303,0.6161724925041199,0.3875264525413513,-0.05956852063536644,-0.5145817399024963,-0.7424674034118652,-0.7970870137214661,1.2632957696914673,1.6541221141815186,-1.5979772806167603,-1.6729228496551514
0,-0.3505208194255829,-0.31285229325294495,-0.1666972041130066,-0.1457858681678772,0.6422852873802185,0.3808871805667877,-0.04489196464419365,-0.5141865611076355,-0.8040115833282471,-0.7718678712844849,1.2501357793807983,1.6431870460510254,-1.5909790992736816,-1.6463543176651
0,-0.352167010307312,-0.31508344411849976,-0.16799013316631317,-0.11893323063850403,0.6643179059028625,0.3703494369983673,-0.02389741875231266,-0.5172631740570068,-0.8378006815910339,-0.7391847968101501,1.226184606552124,1.6493666172027588,-1.5862576961517334,-1.64329195022583
0,-0.3540785014629364,-0.31552472710609436,-0.16738632321357727,-0.09140651673078537,0.6825482845306396,0.36319470405578613,-0.008960846811532974,-0.5175471901893616,-0.8554283976554871,-0.712526261806488,1.2062493562698364,1.6511129140853882,-1.5768362283706665,-1.630867600440979
0,-0.35690364241600037,-0.3164268434047699,-0.16934844851493835,-0.07705333828926086,0.7021334171295166,0.36127305030822754,0.0004274271777831018,-0.5111508369445801,-0.875053346157074,-0.6979192495346069,1.1924997568130493,1.6387866735458374,-1.5619755983352661,-1.599198818206787
0,-0.36048832535743713,-0.31762421131134033,-0.17494477331638336,-0.07780630141496658,0.7218497395515442,0.3653261661529541,0.00715919304639101,-0.49878889322280884,-0.8933244347572327,-0.696681559085846,1.1834752559661865,1.6116085052490234,-1.543743371963501,-1.5576515197753906
0,-0.3629647195339203,-0.3170856237411499,-0.18201230466365814,-0.08384528756141663,0.7430894374847412,0.3719012439250946,0.012456953525543213,-0.4863741993904114,-0.9135846495628357,-0.7034274339675903,1.1762807369232178,1.577293872833252,-1.5233242511749268,-1.5276366472244263
